epoch,loss_val
1.0,0.2123895460053494
2.0,0.15776556730270386
3.0,0.12024957333740435
4.0,0.08200868219137192
5.0,0.0596311974682306
6.0,0.04652212481749685
7.0,0.04020030208324131
8.0,0.03411053072072958
9.0,0.031367971022662366
10.0,0.028585390138782953
11.0,0.02689134388377792
12.0,0.025659479592975817
13.0,0.024390132215462233
14.0,0.02351365895255616
15.0,0.022906062732401648
16.0,0.022103329924376386
17.0,0.02174814947341618
18.0,0.02158076649433688
19.0,0.01997868726520162
20.0,0.019950159531282752
21.0,0.021079981699585915
22.0,0.020117606428500853
23.0,0.01892806241582883
24.0,0.01835425291210413
25.0,0.017781193760272703
26.0,0.017221678293457155
27.0,0.016493604567490126
28.0,0.016145775731849044
29.0,0.01589897137723471
30.0,0.01736146922370321
31.0,0.016726586869672724
32.0,0.015792968290808954
33.0,0.015793246315105966
34.0,0.015380949713289738
35.0,0.014511089183782277
36.0,0.014178608593187834
37.0,0.014550620101784406
38.0,0.013989398795131006
39.0,0.013435777227737401
40.0,0.01283215505904273
41.0,0.012834195537786735
42.0,0.01256598154769132
43.0,0.012458606623113155
44.0,0.011885072545785653
45.0,0.011648023059885753
46.0,0.011296732547251801
47.0,0.011930691225356177
48.0,0.011459559006126304
49.0,0.01129124043999534
50.0,0.010774830111155384
51.0,0.009992689433458605
52.0,0.009991008494245378
53.0,0.011049424322616113
54.0,0.011582499762114725
55.0,0.010517450294604427
56.0,0.00983043206169417
57.0,0.009969664786599185
58.0,0.009743991994151944
59.0,0.010740964992069885
60.0,0.01049693242499703
61.0,0.010014571886705724
62.0,0.009612550934482562
63.0,0.009068230044488845
64.0,0.00895971253416256
65.0,0.008548512907796785
66.0,0.008472752561302562
67.0,0.008228817439981197
68.0,0.008181176663033272
69.0,0.008400030140029756
70.0,0.008243529714251819
71.0,0.008249749380506967
72.0,0.007920687037863229
73.0,0.00758172265302978
74.0,0.007615330825118642
75.0,0.007490874905335276
76.0,0.007747046061252293
77.0,0.007287482976129181
78.0,0.006969229979930739
79.0,0.006509005606762673
80.0,0.0062388980663136435
81.0,0.00656121528070224
82.0,0.006430638806992455
83.0,0.006705532218084524
84.0,0.006996192454703544
85.0,0.006515845925988336
86.0,0.006501246317240752
87.0,0.006216305136484535
88.0,0.006331040597471751
89.0,0.006193290709664947
90.0,0.005833437690805448
91.0,0.0054517674848045174
92.0,0.005381203232038962
93.0,0.005219238834749711
94.0,0.005402852303201431
95.0,0.005160079717538075
96.0,0.005367894595684974
97.0,0.005242232441608059
98.0,0.004867905616074016
99.0,0.004795974304311369
100.0,0.004523890693426917
101.0,0.0046781890437399085
102.0,0.0046850096949033046
103.0,0.004892288743959446
104.0,0.00483113230745259
105.0,0.004821273559508355
106.0,0.004413814063331014
107.0,0.004349346309410114
108.0,0.004511644769656031
109.0,0.004630884216902287
110.0,0.004513194171809836
111.0,0.0044526935947176655
112.0,0.004569114283903649
113.0,0.004610155402731739
114.0,0.004589472983130499
115.0,0.003973302676489479
116.0,0.0037540126665446317
117.0,0.003907493009281002
118.0,0.003866551578731129
119.0,0.004009514532395099
120.0,0.0044223908089885584
121.0,0.004404549278612984
122.0,0.004375660228297899
123.0,0.004064706901676561
124.0,0.004420574852510502
125.0,0.0043228426948189735
126.0,0.004365606968732257
127.0,0.004634741620209657
128.0,0.004972716768909442
129.0,0.005003060949476142
130.0,0.00483991795121447
131.0,0.004968198935354226
132.0,0.004860885808930585
133.0,0.004716593380037107
134.0,0.005425112836651112
135.0,0.0060982640930696535
136.0,0.006670065248679174
137.0,0.005095852538943291
138.0,0.004732579213420027
139.0,0.005090145198138137
140.0,0.006417857679097276
141.0,0.006038118276352945
142.0,0.005196362464247565
143.0,0.005091258533004867
144.0,0.004644112502175726
145.0,0.004379407367914131
146.0,0.004604879448092298
147.0,0.004520719184687263
148.0,0.003958328859880567
149.0,0.0040030368040070725
150.0,0.0043067022986514
151.0,0.003945927062120877
152.0,0.004338786373601148
153.0,0.0048017051487572885
154.0,0.004352894525876955
155.0,0.003753053294004578
156.0,0.004061932626523469
157.0,0.0038518673666801894
158.0,0.003394409254389374
159.0,0.0031249156944747817
160.0,0.0025535346511261245
161.0,0.0022525069438607283
162.0,0.0023116688060231113
163.0,0.0023880914883001856
164.0,0.0026586048586882257
165.0,0.003314921430214063
166.0,0.00323302811011672
167.0,0.0032903293735886876
168.0,0.003633647274814154
169.0,0.003358535260256184
170.0,0.003415928669518938
171.0,0.0031283623783996233
172.0,0.0029766340372397713
173.0,0.0031649440061300993
174.0,0.003374392791700206
175.0,0.0036669627175127204
176.0,0.0031440189831252944
177.0,0.0029057268188089915
178.0,0.002456954815179894
179.0,0.0024991803986363506
180.0,0.00251213923758386
181.0,0.0021279539275718363
182.0,0.002189098759309242
183.0,0.002089757600946254
184.0,0.00176988738147836
185.0,0.0019944580578196204
186.0,0.002029274136906392
187.0,0.0015730070268833323
188.0,0.0015040549854012696
189.0,0.0017908105418380153
190.0,0.0017735507817154652
191.0,0.0017934484149966586
192.0,0.002433250676595459
193.0,0.0026427969875696456
194.0,0.0027916297610653075
195.0,0.0028791110840086873
196.0,0.002527229922921642
197.0,0.0025494235420697614
198.0,0.002179717424472696
199.0,0.002068342536834902
200.0,0.0019165234713766136
